onset	duration	trial_type	value	sample
31.458	0.001	S_4	4	31458
33.028	0.001	S_16	16	33028
34.589	0.001	R_1	101	34589
35.883	0.001	S_4	4	35883
37.455	0.001	S_8	8	37455
39.037	0.001	R_1	101	39037
40.241	0.001	S_4	4	40241
41.808	0.001	S_16	16	41808
42.757	0.001	R_1	101	42757
43.997	0.001	S_4	4	43997
45.566	0.001	S_8	8	45566
47.038	0.001	R_2	102	47038
48.257	0.001	S_4	4	48257
49.828	0.001	S_16	16	49828
51.566	0.001	R_1	101	51566
53.214	0.001	S_4	4	53214
54.785	0.001	S_16	16	54785
59.161	0.001	S_4	4	59161
60.726	0.001	S_8	8	60726
65.019	0.001	S_4	4	65019
66.587	0.001	S_8	8	66587
71.048	0.001	S_4	4	71048
72.619	0.001	S_8	8	72619
74.677	0.001	R_1	101	74677
75.951	0.001	S_4	4	75951
77.518	0.001	S_8	8	77518
81.721	0.001	S_4	4	81721
83.288	0.001	S_16	16	83288
83.982	0.001	R_1	101	83982
85.341	0.001	S_4	4	85341
86.908	0.001	S_16	16	86908
87.533	0.001	R_1	101	87533
88.72	0.001	S_4	4	88720
90.3	0.001	S_8	8	90300
93.19	0.001	R_1	101	93190
94.635	0.001	S_4	4	94635
96.207	0.001	S_16	16	96207
97.278	0.001	R_1	101	97278
98.546	0.001	S_4	4	98546
100.119	0.001	S_16	16	100119
102.622	0.001	R_1	101	102622
104.005	0.001	S_4	4	104005
105.58	0.001	S_16	16	105580
110.186	0.001	S_4	4	110186
111.758	0.001	S_16	16	111758
112.679	0.001	R_1	101	112679
114.29	0.001	S_4	4	114290
115.857	0.001	S_8	8	115857
118.495	0.001	R_1	101	118495
119.924	0.001	S_4	4	119924
121.498	0.001	S_16	16	121498
122.495	0.001	R_2	102	122495
123.817	0.001	S_4	4	123817
125.388	0.001	S_8	8	125388
128.006	0.001	R_1	101	128006
143.313	0.001	S_4	4	143313
144.881	0.001	S_8	8	144881
147.263	0.001	R_1	101	147263
148.92	0.001	S_4	4	148920
150.488	0.001	S_8	8	150488
154.895	0.001	S_4	4	154895
156.47	0.001	S_16	16	156470
158.719	0.001	R_2	102	158719
159.952	0.001	S_4	4	159952
161.519	0.001	S_16	16	161519
163.351	0.001	R_1	101	163351
164.748	0.001	S_4	4	164748
166.318	0.001	S_8	8	166318
167.055	0.001	R_1	101	167055
168.417	0.001	S_4	4	168417
169.988	0.001	S_8	8	169988
170.776	0.001	R_2	102	170776
172.057	0.001	S_4	4	172057
173.629	0.001	S_16	16	173629
174.952	0.001	R_1	101	174952
176.603	0.001	S_4	4	176603
178.17	0.001	S_8	8	178170
178.975	0.001	R_1	101	178975
180.364	0.001	S_4	4	180364
181.94	0.001	S_8	8	181940
182.455	0.001	R_2	102	182455
184.068	0.001	S_4	4	184068
185.639	0.001	S_8	8	185639
187.744	0.001	R_1	101	187744
189.399	0.001	S_4	4	189399
190.971	0.001	S_16	16	190971
191.759	0.001	R_1	101	191759
193.162	0.001	S_4	4	193162
194.729	0.001	S_8	8	194729
196.552	0.001	R_2	102	196552
198.14	0.001	S_4	4	198140
199.711	0.001	S_16	16	199711
200.384	0.001	R_1	101	200384
201.776	0.001	S_4	4	201776
203.348	0.001	S_16	16	203348
205.087	0.001	R_1	101	205087
206.434	0.001	S_4	4	206434
208.001	0.001	S_16	16	208001
209.599	0.001	R_1	101	209599
210.958	0.001	S_4	4	210958
212.53	0.001	S_16	16	212530
214.792	0.001	R_1	101	214792
216.13	0.001	S_4	4	216130
217.7	0.001	S_8	8	217700
218.865	0.001	R_1	101	218865
220.446	0.001	S_4	4	220446
222.011	0.001	S_8	8	222011
222.744	0.001	R_1	101	222744
223.981	0.001	S_4	4	223981
225.548	0.001	S_16	16	225548
226.96	0.001	R_2	102	226960
228.546	0.001	S_4	4	228546
230.122	0.001	S_8	8	230122
231.584	0.001	R_1	101	231584
255.658	0.001	S_4	4	255658
257.229	0.001	S_16	16	257229
258.993	0.001	R_1	101	258993
260.404	0.001	S_4	4	260404
261.97	0.001	S_8	8	261970
263.496	0.001	R_2	102	263496
264.907	0.001	S_4	4	264907
266.482	0.001	S_16	16	266482
268.681	0.001	R_1	101	268681
269.934	0.001	S_4	4	269934
271.501	0.001	S_8	8	271501
272.136	0.001	R_1	101	272136
273.384	0.001	S_4	4	273384
274.95	0.001	S_8	8	274950
275.552	0.001	R_1	101	275552
276.82	0.001	S_4	4	276820
278.42	0.001	S_16	16	278420
279.552	0.001	R_1	101	279552
281.198	0.001	S_4	4	281198
282.771	0.001	S_8	8	282771
284.049	0.001	R_1	101	284049
285.233	0.001	S_4	4	285233
286.803	0.001	S_16	16	286803
287.633	0.001	R_1	101	287633
288.839	0.001	S_4	4	288839
290.41	0.001	S_8	8	290410
291.273	0.001	R_1	101	291273
292.516	0.001	S_4	4	292516
294.081	0.001	S_8	8	294081
295.017	0.001	R_1	101	295017
296.484	0.001	S_4	4	296484
298.05	0.001	S_8	8	298050
298.961	0.001	R_2	102	298961
300.428	0.001	S_4	4	300428
302.0	0.001	S_16	16	302000
303.657	0.001	R_1	101	303657
305.31	0.001	S_4	4	305310
306.883	0.001	S_8	8	306883
307.634	0.001	R_1	101	307634
309.244	0.001	S_4	4	309244
310.81	0.001	S_8	8	310810
311.825	0.001	R_1	101	311825
313.356	0.001	S_4	4	313356
314.922	0.001	S_8	8	314922
315.457	0.001	R_1	101	315457
316.663	0.001	S_4	4	316663
318.231	0.001	S_16	16	318231
319.017	0.001	R_1	101	319017
320.389	0.001	S_4	4	320389
321.972	0.001	S_16	16	321972
323.186	0.001	R_1	101	323186
324.425	0.001	S_4	4	324425
325.991	0.001	S_8	8	325991
327.058	0.001	R_1	101	327058
328.281	0.001	S_4	4	328281
329.852	0.001	S_8	8	329852
331.185	0.001	R_2	102	331185
332.77	0.001	S_4	4	332770
334.343	0.001	S_16	16	334343
335.842	0.001	R_1	101	335842
356.289	0.001	S_4	4	356289
357.864	0.001	S_8	8	357864
358.618	0.001	R_1	101	358618
360.055	0.001	S_4	4	360055
361.621	0.001	S_8	8	361621
363.146	0.001	R_2	102	363146
364.409	0.001	S_4	4	364409
365.983	0.001	S_16	16	365983
368.418	0.001	R_1	101	368418
369.616	0.001	S_4	4	369616
371.182	0.001	S_8	8	371182
373.002	0.001	R_1	101	373002
374.425	0.001	S_4	4	374425
375.994	0.001	S_16	16	375994
376.754	0.001	R_1	101	376754
378.25	0.001	S_4	4	378250
379.821	0.001	S_8	8	379821
384.071	0.001	S_4	4	384071
385.641	0.001	S_8	8	385641
388.146	0.001	R_2	102	388146
389.727	0.001	S_4	4	389727
391.291	0.001	S_16	16	391291
395.703	0.001	S_4	4	395703
397.272	0.001	S_16	16	397272
401.619	0.001	S_4	4	401619
403.184	0.001	S_8	8	403184
405.514	0.001	R_2	102	405514
406.933	0.001	S_4	4	406933
408.504	0.001	S_8	8	408504
413.028	0.001	S_4	4	413028
414.596	0.001	S_16	16	414596
415.811	0.001	R_1	101	415811
417.269	0.001	S_4	4	417269
418.832	0.001	S_16	16	418832
420.962	0.001	R_1	101	420962
422.153	0.001	S_4	4	422153
423.723	0.001	S_16	16	423723
424.723	0.001	R_1	101	424723
426.176	0.001	S_4	4	426176
427.742	0.001	S_16	16	427742
428.979	0.001	R_1	101	428979
430.288	0.001	S_4	4	430288
431.853	0.001	S_8	8	431853
432.883	0.001	R_1	101	432883
434.353	0.001	S_4	4	434353
435.923	0.001	S_8	8	435923
436.667	0.001	R_1	101	436667
438.276	0.001	S_4	4	438276
439.843	0.001	S_16	16	439843
440.595	0.001	R_1	101	440595
442.083	0.001	S_4	4	442083
443.652	0.001	S_8	8	443652
446.195	0.001	R_1	101	446195
447.46	0.001	S_4	4	447460
449.025	0.001	S_16	16	449025
463.576	0.001	S_4	4	463576
465.144	0.001	S_16	16	465144
466.964	0.001	R_1	101	466964
468.169	0.001	S_4	4	468169
469.743	0.001	S_8	8	469743
471.084	0.001	R_1	101	471084
472.424	0.001	S_4	4	472424
473.995	0.001	S_8	8	473995
476.171	0.001	R_1	101	476171
477.459	0.001	S_4	4	477459
479.024	0.001	S_16	16	479024
479.756	0.001	R_1	101	479756
481.232	0.001	S_4	4	481232
482.802	0.001	S_16	16	482802
484.788	0.001	R_1	101	484788
486.148	0.001	S_4	4	486148
487.714	0.001	S_16	16	487714
490.276	0.001	R_1	101	490276
491.542	0.001	S_4	4	491542
493.112	0.001	S_16	16	493112
494.188	0.001	R_1	101	494188
495.606	0.001	S_4	4	495606
497.176	0.001	S_16	16	497176
498.492	0.001	R_1	101	498492
499.924	0.001	S_4	4	499924
501.494	0.001	S_16	16	501494
502.284	0.001	R_1	101	502284
503.806	0.001	S_4	4	503806
505.373	0.001	S_16	16	505373
506.98	0.001	R_1	101	506980
508.231	0.001	S_4	4	508231
509.813	0.001	S_8	8	509813
511.42	0.001	R_2	102	511420
513.025	0.001	S_4	4	513025
514.596	0.001	S_16	16	514596
515.509	0.001	R_1	101	515509
516.962	0.001	S_4	4	516962
518.532	0.001	S_8	8	518532
520.108	0.001	R_1	101	520108
521.717	0.001	S_4	4	521717
523.285	0.001	S_16	16	523285
523.956	0.001	R_1	101	523956
525.237	0.001	S_4	4	525237
526.805	0.001	S_16	16	526805
527.708	0.001	R_1	101	527708
529.366	0.001	S_4	4	529366
530.935	0.001	S_16	16	530935
532.645	0.001	R_1	101	532645
533.996	0.001	S_4	4	533996
535.562	0.001	S_16	16	535562
536.277	0.001	R_1	101	536277
537.551	0.001	S_4	4	537551
